0,1,2,3
0.4034334763948498,0.0379746835443038,0.01881720430107527,0.011627906976744186
0.1988555078683834,0.3541666666666667,0.02185792349726776,0.010351966873706004
0.13876967095851217,0.18880208333333334,0.3512585812356979,0.02336448598130841
0.10872675250357654,0.14583333333333334,0.17963386727688788,0.3326293558606125
