0,1,2,3
0.4034334763948498,0.04050632911392405,0.021505376344086023,0.011627906976744186
0.2017167381974249,0.35546875,0.02185792349726776,0.008281573498964804
0.1459227467811159,0.19140625,0.36155606407322655,0.028037383177570093
0.12017167381974249,0.15104166666666666,0.18649885583524028,0.3526927138331573
