0,1,2,3
0.30472103004291845,0.027848101265822784,0.008064516129032258,0.0029069767441860465
0.11301859799713877,0.1953125,0.007285974499089253,0.012422360248447204
0.0815450643776824,0.07552083333333333,0.19908466819221968,0.017133956386292833
0.04005722460658083,0.059895833333333336,0.09153318077803203,0.2122492080253432
