0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.055030094582975066,0.05093833780160858,0.054464285714285715,0.05123513266239707,0.05178571428571429,0.058109280138768434,0.061908856405846945,0.06484018264840183,0.06426735218508997,0.04954954954954955,0.05785837651122625,0.060657118786857624,0.06181202370872142,0.056255247691015954,0.053772766695576756,0.0456989247311828,0.04525674499564839,0.04373927958833619,0.050788091068301226,0.0387736699729486
0.03353396388650043,0.04736371760500447,0.044642857142857144,0.04025617566331199,0.026785714285714284,0.040763226366001735,0.051590713671539126,0.042922374429223746,0.04198800342759212,0.044144144144144144,0.039723661485319514,0.04212299915754002,0.03556308213378493,0.04617968094038623,0.04336513443191674,0.034050179211469536,0.03568320278503046,0.03430531732418525,0.042907180385288964,0.02254283137962128
0.023215821152192607,0.029490616621983913,0.03214285714285714,0.03293687099725526,0.03125,0.024284475281873375,0.029234737747205503,0.03561643835616438,0.027420736932305057,0.018018018018018018,0.02849740932642487,0.02948609941027801,0.023708721422523286,0.023509655751469353,0.026019080659150044,0.027777777777777776,0.02610966057441253,0.024013722126929673,0.02714535901926445,0.023444544634806132
0.01633705932932072,0.017873100983020553,0.04107142857142857,0.03476669716376944,0.016964285714285713,0.01821335646140503,0.021496130696474634,0.0182648401826484,0.024850042844901457,0.02072072072072072,0.017271157167530225,0.020219039595619208,0.011854360711261643,0.017632241813602016,0.014744145706851692,0.026881720430107527,0.014795474325500435,0.018867924528301886,0.016637478108581436,0.018935978358881875
0.017196904557179708,0.017873100983020553,0.027678571428571427,0.018298261665141813,0.026785714285714284,0.02515177797051171,0.021496130696474634,0.017351598173515982,0.01713796058269066,0.011711711711711712,0.016407599309153715,0.011794439764111205,0.011854360711261643,0.015113350125944584,0.015611448395490026,0.017921146953405017,0.014795474325500435,0.018010291595197257,0.014010507880910683,0.027953110910730387
0.012037833190025795,0.009830205540661306,0.01607142857142857,0.0192131747483989,0.014285714285714285,0.013876843018213356,0.014617368873602751,0.014611872146118721,0.02056555269922879,0.011711711711711712,0.012089810017271158,0.008424599831508003,0.014394580863674851,0.012594458438287154,0.009540329575021683,0.008960573476702509,0.013054830287206266,0.010291595197255575,0.014010507880910683,0.016230838593327322
0.005159071367153913,0.00804289544235925,0.008928571428571428,0.010978956999085087,0.013392857142857142,0.013876843018213356,0.0352536543422184,0.0136986301369863,0.01713796058269066,0.016216216216216217,0.01468048359240069,0.007582139848357203,0.007620660457239628,0.016792611251049538,0.009540329575021683,0.014336917562724014,0.012184508268059183,0.012864493996569469,0.016637478108581436,0.012623985572587917
0.004299226139294927,0.002680965147453083,0.008928571428571428,0.009149130832570906,0.008035714285714285,0.008673026886383347,0.012037833190025795,0.01643835616438356,0.00856898029134533,0.007207207207207207,0.0051813471502590676,0.010109519797809604,0.009314140558848433,0.009235936188077247,0.006938421509106678,0.004480286738351254,0.009573542210617928,0.010291595197255575,0.01138353765323993,0.010820559062218215
0.0034393809114359416,0.002680965147453083,0.0026785714285714286,0.010064043915827997,0.004464285714285714,0.006938421509106678,0.008598452278589854,0.0182648401826484,0.02313624678663239,0.00990990990990991,0.009499136442141624,0.005897219882055603,0.005080440304826418,0.005037783375314861,0.005203816131830009,0.005376344086021506,0.010443864229765013,0.00686106346483705,0.008756567425569177,0.009017132551848512
0.004299226139294927,0.0035746201966041107,0.009821428571428571,0.008234217749313814,0.008035714285714285,0.004336513443191674,0.0060189165950128975,0.0091324200913242,0.017994858611825194,0.023423423423423424,0.007772020725388601,0.007582139848357203,0.007620660457239628,0.005037783375314861,0.0026019080659150044,0.005376344086021506,0.004351610095735422,0.005145797598627788,0.0070052539404553416,0.009918845807033363
0.0034393809114359416,0.002680965147453083,0.004464285714285714,0.0054894784995425435,0.004464285714285714,0.003469210754553339,0.0060189165950128975,0.0027397260273972603,0.004284490145672665,0.010810810810810811,0.022452504317789293,0.004212299915754001,0.005080440304826418,0.005037783375314861,0.004336513443191674,0.005376344086021506,0.004351610095735422,0.005145797598627788,0.006129597197898424,0.008115419296663661
0.0025795356835769563,0.0035746201966041107,0.004464285714285714,0.0027447392497712718,0.005357142857142857,0.004336513443191674,0.0025795356835769563,0.006392694063926941,0.005141388174807198,0.006306306306306306,0.007772020725388601,0.020219039595619208,0.000846740050804403,0.0033585222502099076,0.0026019080659150044,0.0035842293906810036,0.008703220191470844,0.006003430531732418,0.006129597197898424,0.004508566275924256
