0,1,2,3,4,5,6
0.24330900243309003,0.09951456310679611,0.07631578947368421,0.2727272727272727,0.03322259136212625,0.021220159151193633,0.038461538461538464
0.1411192214111922,0.2912621359223301,0.15789473684210525,0.2727272727272727,0.04318936877076412,0.023872679045092837,0.03296703296703297
0.10948905109489052,0.07766990291262135,0.20789473684210527,0.36363636363636365,0.03986710963455149,0.010610079575596816,0.03296703296703297
0.10948905109489052,0.07766990291262135,0.19736842105263158,0.7272727272727273,0.04983388704318937,0.010610079575596816,0.03296703296703297
0.08759124087591241,0.12378640776699029,0.1394736842105263,0.2727272727272727,0.18272425249169436,0.0610079575596817,0.0521978021978022
0.0535279805352798,0.11165048543689321,0.11842105263157894,0.2727272727272727,0.11627906976744186,0.21220159151193635,0.0521978021978022
0.3771289537712895,0.3106796116504854,0.13157894736842105,0.2727272727272727,0.17940199335548174,0.22015915119363394,0.2802197802197802
