0,1,2,3,4,5
0.0021382751247327157,0.0,0.0,0.0007535795026375283,0.0,0.0
0.0,0.0024473813020068525,0.0,0.0,0.0,0.0
0.0,0.0024473813020068525,0.0015804030027657052,0.0,0.0,0.0
0.0,0.0024473813020068525,0.0019755037534571317,0.0011769321302471558,0.0,0.0
0.0,0.0019579050416054823,0.0015804030027657052,0.00039231071008238524,0.0010691375623663579,0.0
0.0,0.0014684287812041115,0.001185302252074279,0.0007846214201647705,0.0007127583749109052,0.0010515247108307045
