0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.053036126056879324,0.023405058512646282,0.024324324324324326,0.016191210485736313,0.015738963531669866,0.020976353928299007,0.011317999269806499,0.019378098242451555,0.010188487009679063,0.014230271668822769,0.008778930566640064,0.014111365369946605,0.011614401858304297,0.008890770533446233,0.007023705004389816,0.007001166861143524,0.005048683736025965,0.0062202707647274055,0.008115086683880487,0.005471956224350205
0.03112990007686395,0.05700264250660626,0.022393822393822392,0.014649190439475714,0.01727447216890595,0.02250190694126621,0.012048192771084338,0.021631365479945923,0.01273560876209883,0.014661492022423459,0.009976057462090982,0.015255530129672006,0.008904374758033295,0.0071972904318374255,0.008340649692712906,0.005056398288603656,0.006491164803461955,0.006586169045005488,0.008483954260420508,0.005471956224350205
0.020368946963873945,0.03850509626274066,0.04826254826254826,0.013107170393215111,0.014203454894433781,0.016781083142639208,0.011317999269806499,0.013519603424966201,0.013754457463066735,0.015955153083225527,0.017557861133280128,0.009916094584286803,0.010065814943863724,0.0071972904318374255,0.007023705004389816,0.005834305717619603,0.009376126938333935,0.00804976216611782,0.008483954260420508,0.005813953488372093
0.015757109915449655,0.03284258210645526,0.02702702702702703,0.04664610639938319,0.01381957773512476,0.014874141876430207,0.009857612267250822,0.013068949977467327,0.00967906265919511,0.013367830961621389,0.011971268954509178,0.010678871090770405,0.010065814943863724,0.0071972904318374255,0.007023705004389816,0.007390120575651498,0.00865488640461594,0.008415660446395901,0.009221689413500553,0.006839945280437756
0.013835511145272867,0.025292563231408077,0.021621621621621623,0.026599845797995375,0.03685220729366603,0.019832189168573607,0.011683096020445418,0.014420910319963948,0.00815078960774325,0.0129366106080207,0.0111731843575419,0.011823035850495805,0.009678668215253582,0.009314140558848433,0.004389815627743635,0.007779074290159471,0.009015506671474938,0.0043907793633369925,0.005164146071560309,0.0047879616963064295
0.01191391237509608,0.015477538693846734,0.025096525096525095,0.020046260601387818,0.018809980806142036,0.034324942791762014,0.013873676524278934,0.01216764308246958,0.00815078960774325,0.01121172919361794,0.0111731843575419,0.012204424103737605,0.012775842044134728,0.009314140558848433,0.0052677787532923615,0.006223259432127577,0.009015506671474938,0.0029271862422246614,0.004057543341940244,0.0047879616963064295
0.009992313604919293,0.011702529256323141,0.01776061776061776,0.018889745566692366,0.014971209213051824,0.019450800915331808,0.03687477181453085,0.019378098242451555,0.006113092205807438,0.008624407072013798,0.009177972865123703,0.011060259344012205,0.006194347657762292,0.00550381033022862,0.007462686567164179,0.0066122131466355505,0.006491164803461955,0.0029271862422246614,0.005901881224640354,0.004103967168262654
0.009223674096848577,0.013967534918837296,0.016602316602316602,0.016962220508866616,0.013051823416506719,0.017162471395881007,0.023366192040890837,0.03244704821991888,0.012226184411614875,0.013799051315222079,0.01157222665602554,0.011060259344012205,0.005420054200542005,0.010584250635055038,0.005706760316066725,0.006223259432127577,0.006130544536602957,0.0043907793633369925,0.0033198081888601992,0.0023939808481532147
0.008455034588777863,0.01321253303133258,0.020463320463320462,0.015034695451040863,0.012284069097888676,0.014874141876430207,0.017889740781307048,0.024785939612438034,0.03871625063678044,0.0129366106080207,0.010375099760574621,0.011823035850495805,0.009291521486643438,0.00550381033022862,0.007901668129938543,0.007001166861143524,0.008294266137756943,0.005488474204171241,0.005164146071560309,0.004103967168262654
0.008070714834742506,0.011702529256323141,0.018532818532818532,0.015805705474171164,0.013435700575815739,0.014111365369946605,0.017524644030668127,0.014871563767462822,0.02445236882322975,0.04139715394566624,0.009577015163607342,0.009534706331045004,0.007355787843592722,0.007620660457239628,0.007023705004389816,0.002333722287047841,0.006491164803461955,0.002561287961946579,0.0011066027296200663,0.0030779753761969904
